# Jeder einzelne Messpunkt.  uncertainty = 0 heisst 'nicht angegeben',
# nicht 'null'.  pressure_Pa = 0 heisst 'nicht angegeben', was in
# diesen Zusammenstellungen Umgebungsdruck bedeutet.
property,database_id,selected,T_K,value,uncertainty,pressure_Pa,frequency_Hz,ambient
density,MuiAI,no,3.132000000e+02,1.291000000e+03,5.000000000e+00,5.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.277000000e+03,5.000000000e+00,5.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.263000000e+03,5.000000000e+00,5.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.250000000e+03,5.000000000e+00,5.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.237000000e+03,4.000000000e+00,5.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.224000000e+03,4.000000000e+00,5.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.211000000e+03,4.000000000e+00,5.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.199000000e+03,4.000000000e+00,5.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.187000000e+03,4.000000000e+00,5.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.295000000e+03,5.000000000e+00,6.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.281000000e+03,5.000000000e+00,6.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.267000000e+03,5.000000000e+00,6.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.254000000e+03,5.000000000e+00,6.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.241000000e+03,4.000000000e+00,6.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.229000000e+03,4.000000000e+00,6.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.216000000e+03,4.000000000e+00,6.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.204000000e+03,4.000000000e+00,6.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.192000000e+03,4.000000000e+00,6.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.299000000e+03,5.000000000e+00,7.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.285000000e+03,5.000000000e+00,7.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.272000000e+03,5.000000000e+00,7.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.258000000e+03,5.000000000e+00,7.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.246000000e+03,5.000000000e+00,7.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.233000000e+03,4.000000000e+00,7.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.221000000e+03,4.000000000e+00,7.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.209000000e+03,4.000000000e+00,7.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.197000000e+03,4.000000000e+00,7.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.302000000e+03,5.000000000e+00,8.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.289000000e+03,5.000000000e+00,8.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.276000000e+03,5.000000000e+00,8.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.263000000e+03,5.000000000e+00,8.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.250000000e+03,5.000000000e+00,8.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.238000000e+03,4.000000000e+00,8.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.226000000e+03,4.000000000e+00,8.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.214000000e+03,4.000000000e+00,8.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.202000000e+03,4.000000000e+00,8.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.306000000e+03,5.000000000e+00,9.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.293000000e+03,5.000000000e+00,9.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.280000000e+03,5.000000000e+00,9.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.267000000e+03,5.000000000e+00,9.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.254000000e+03,5.000000000e+00,9.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.242000000e+03,5.000000000e+00,9.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.230000000e+03,4.000000000e+00,9.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.219000000e+03,4.000000000e+00,9.000000000e+07,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.207000000e+03,4.000000000e+00,9.000000000e+07,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.310000000e+03,5.000000000e+00,1.000000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.297000000e+03,5.000000000e+00,1.000000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.284000000e+03,5.000000000e+00,1.000000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.271000000e+03,5.000000000e+00,1.000000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.259000000e+03,5.000000000e+00,1.000000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.247000000e+03,5.000000000e+00,1.000000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.235000000e+03,4.000000000e+00,1.000000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.223000000e+03,4.000000000e+00,1.000000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.212000000e+03,4.000000000e+00,1.000000000e+08,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.313000000e+03,5.000000000e+00,1.100000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.300000000e+03,5.000000000e+00,1.100000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.287000000e+03,5.000000000e+00,1.100000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.275000000e+03,5.000000000e+00,1.100000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.263000000e+03,5.000000000e+00,1.100000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.251000000e+03,5.000000000e+00,1.100000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.239000000e+03,4.000000000e+00,1.100000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.228000000e+03,4.000000000e+00,1.100000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.217000000e+03,4.000000000e+00,1.100000000e+08,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.317000000e+03,5.000000000e+00,1.200000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.304000000e+03,5.000000000e+00,1.200000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.291000000e+03,5.000000000e+00,1.200000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.279000000e+03,5.000000000e+00,1.200000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.267000000e+03,5.000000000e+00,1.200000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.255000000e+03,5.000000000e+00,1.200000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.243000000e+03,5.000000000e+00,1.200000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.232000000e+03,4.000000000e+00,1.200000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.221000000e+03,4.000000000e+00,1.200000000e+08,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.320000000e+03,5.000000000e+00,1.300000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.307000000e+03,5.000000000e+00,1.300000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.295000000e+03,5.000000000e+00,1.300000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.282000000e+03,5.000000000e+00,1.300000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.270000000e+03,5.000000000e+00,1.300000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.259000000e+03,5.000000000e+00,1.300000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.247000000e+03,5.000000000e+00,1.300000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.236000000e+03,4.000000000e+00,1.300000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.226000000e+03,4.000000000e+00,1.300000000e+08,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.323000000e+03,5.000000000e+00,1.400000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.311000000e+03,5.000000000e+00,1.400000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.298000000e+03,5.000000000e+00,1.400000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.286000000e+03,5.000000000e+00,1.400000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.274000000e+03,5.000000000e+00,1.400000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.263000000e+03,5.000000000e+00,1.400000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.252000000e+03,5.000000000e+00,1.400000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.240000000e+03,4.000000000e+00,1.400000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.230000000e+03,4.000000000e+00,1.400000000e+08,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.327000000e+03,5.000000000e+00,1.500000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.314000000e+03,5.000000000e+00,1.500000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.302000000e+03,5.000000000e+00,1.500000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.290000000e+03,5.000000000e+00,1.500000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.278000000e+03,5.000000000e+00,1.500000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.267000000e+03,5.000000000e+00,1.500000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.255000000e+03,5.000000000e+00,1.500000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.245000000e+03,5.000000000e+00,1.500000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.234000000e+03,4.000000000e+00,1.500000000e+08,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.330000000e+03,5.000000000e+00,1.600000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.317000000e+03,5.000000000e+00,1.600000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.305000000e+03,5.000000000e+00,1.600000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.293000000e+03,5.000000000e+00,1.600000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.282000000e+03,5.000000000e+00,1.600000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.270000000e+03,5.000000000e+00,1.600000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.259000000e+03,5.000000000e+00,1.600000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.248000000e+03,5.000000000e+00,1.600000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.238000000e+03,4.000000000e+00,1.600000000e+08,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.333000000e+03,5.000000000e+00,1.700000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.321000000e+03,5.000000000e+00,1.700000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.309000000e+03,5.000000000e+00,1.700000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.297000000e+03,5.000000000e+00,1.700000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.285000000e+03,5.000000000e+00,1.700000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.274000000e+03,5.000000000e+00,1.700000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.263000000e+03,5.000000000e+00,1.700000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.252000000e+03,5.000000000e+00,1.700000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.242000000e+03,5.000000000e+00,1.700000000e+08,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.336000000e+03,5.000000000e+00,1.800000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.324000000e+03,5.000000000e+00,1.800000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.312000000e+03,5.000000000e+00,1.800000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.300000000e+03,5.000000000e+00,1.800000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.289000000e+03,5.000000000e+00,1.800000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.278000000e+03,5.000000000e+00,1.800000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.267000000e+03,5.000000000e+00,1.800000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.256000000e+03,5.000000000e+00,1.800000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.246000000e+03,5.000000000e+00,1.800000000e+08,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.339000000e+03,5.000000000e+00,1.900000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.327000000e+03,5.000000000e+00,1.900000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.315000000e+03,5.000000000e+00,1.900000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.303000000e+03,5.000000000e+00,1.900000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.292000000e+03,5.000000000e+00,1.900000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.281000000e+03,5.000000000e+00,1.900000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.270000000e+03,5.000000000e+00,1.900000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.260000000e+03,5.000000000e+00,1.900000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.250000000e+03,5.000000000e+00,1.900000000e+08,0.000000000e+00,no
density,MuiAI,no,3.132000000e+02,1.342000000e+03,5.000000000e+00,2.000000000e+08,0.000000000e+00,no
density,MuiAI,no,3.326000000e+02,1.330000000e+03,5.000000000e+00,2.000000000e+08,0.000000000e+00,no
density,MuiAI,no,3.527000000e+02,1.318000000e+03,5.000000000e+00,2.000000000e+08,0.000000000e+00,no
density,MuiAI,no,3.728000000e+02,1.307000000e+03,5.000000000e+00,2.000000000e+08,0.000000000e+00,no
density,MuiAI,no,3.929000000e+02,1.295000000e+03,5.000000000e+00,2.000000000e+08,0.000000000e+00,no
density,MuiAI,no,4.130000000e+02,1.285000000e+03,5.000000000e+00,2.000000000e+08,0.000000000e+00,no
density,MuiAI,no,4.329000000e+02,1.274000000e+03,5.000000000e+00,2.000000000e+08,0.000000000e+00,no
density,MuiAI,no,4.526000000e+02,1.264000000e+03,5.000000000e+00,2.000000000e+08,0.000000000e+00,no
density,MuiAI,no,4.724000000e+02,1.253000000e+03,5.000000000e+00,2.000000000e+08,0.000000000e+00,no
density,YASzG,no,2.931500000e+02,1.284400000e+03,4.800000000e+00,1.013250000e+05,0.000000000e+00,yes
density,YASzG,no,3.131500000e+02,1.269100000e+03,4.700000000e+00,1.013250000e+05,0.000000000e+00,yes
density,YASzG,no,3.331500000e+02,1.254000000e+03,4.600000000e+00,1.013250000e+05,0.000000000e+00,yes
density,YASzG,no,3.531500000e+02,1.239300000e+03,4.500000000e+00,1.013250000e+05,0.000000000e+00,yes
density,GjsOU,no,2.831500000e+02,1.291500000e+03,9.100000000e+00,1.013250000e+05,0.000000000e+00,yes
density,GjsOU,no,2.881500000e+02,1.287700000e+03,9.000000000e+00,1.013250000e+05,0.000000000e+00,yes
density,GjsOU,no,2.931500000e+02,1.283800000e+03,9.000000000e+00,1.013250000e+05,0.000000000e+00,yes
density,GjsOU,no,2.981500000e+02,1.280000000e+03,8.900000000e+00,1.013250000e+05,0.000000000e+00,yes
density,GjsOU,no,3.031500000e+02,1.276300000e+03,8.900000000e+00,1.013250000e+05,0.000000000e+00,yes
density,GjsOU,no,3.081500000e+02,1.272500000e+03,8.800000000e+00,1.013250000e+05,0.000000000e+00,yes
density,GjsOU,no,3.131500000e+02,1.268700000e+03,8.800000000e+00,1.013250000e+05,0.000000000e+00,yes
density,rbUqN,no,3.331000000e+02,1.252600000e+03,8.000000000e-01,1.013250000e+05,0.000000000e+00,yes
density,WNUXf,no,2.781500000e+02,1.305300000e+03,1.500000000e+00,1.010000000e+05,0.000000000e+00,yes
density,WNUXf,no,2.881500000e+02,1.297600000e+03,1.500000000e+00,1.010000000e+05,0.000000000e+00,yes
density,WNUXf,no,2.981500000e+02,1.290000000e+03,1.500000000e+00,1.010000000e+05,0.000000000e+00,yes
density,WNUXf,no,3.081500000e+02,1.282400000e+03,1.500000000e+00,1.010000000e+05,0.000000000e+00,yes
density,WNUXf,no,3.181500000e+02,1.274900000e+03,1.500000000e+00,1.010000000e+05,0.000000000e+00,yes
density,VAnXf,no,2.981500000e+02,1.279000000e+03,5.000000000e+00,1.013000000e+05,0.000000000e+00,yes
density,bWbQt,no,3.131500000e+02,1.268800000e+03,1.400000000e+00,5.030000000e+05,0.000000000e+00,no
density,bWbQt,no,3.131500000e+02,1.269100000e+03,1.400000000e+00,9.990000000e+05,0.000000000e+00,no
density,bWbQt,no,3.131500000e+02,1.269700000e+03,1.500000000e+00,2.001000000e+06,0.000000000e+00,no
density,bWbQt,no,3.131500000e+02,1.270300000e+03,1.500000000e+00,2.998000000e+06,0.000000000e+00,no
density,bWbQt,no,3.131500000e+02,1.270900000e+03,1.500000000e+00,4.000000000e+06,0.000000000e+00,no
density,bWbQt,no,3.131500000e+02,1.271600000e+03,1.500000000e+00,5.002000000e+06,0.000000000e+00,no
density,bWbQt,no,3.131500000e+02,1.272200000e+03,1.500000000e+00,6.000000000e+06,0.000000000e+00,no
density,boJKZ,no,2.931500000e+02,1.283500000e+03,1.500000000e+00,1.013250000e+05,0.000000000e+00,yes
density,boJKZ,no,2.981500000e+02,1.279700000e+03,1.500000000e+00,1.013250000e+05,0.000000000e+00,yes
density,boJKZ,no,3.031500000e+02,1.275900000e+03,1.500000000e+00,1.013250000e+05,0.000000000e+00,yes
density,boJKZ,no,3.131500000e+02,1.268300000e+03,1.400000000e+00,1.013250000e+05,0.000000000e+00,yes
density,boJKZ,no,3.231500000e+02,1.260900000e+03,1.400000000e+00,1.013250000e+05,0.000000000e+00,yes
density,boJKZ,no,3.331500000e+02,1.253400000e+03,1.400000000e+00,1.013250000e+05,0.000000000e+00,yes
density,boJKZ,no,3.431500000e+02,1.246100000e+03,1.400000000e+00,1.013250000e+05,0.000000000e+00,yes
density,boJKZ,no,3.531500000e+02,1.238800000e+03,1.400000000e+00,1.013250000e+05,0.000000000e+00,yes
density,boJKZ,no,3.631500000e+02,1.231600000e+03,1.300000000e+00,1.013250000e+05,0.000000000e+00,yes
density,YKqMi,no,3.032000000e+02,1.278700000e+03,6.400000000e+00,1.013250000e+05,0.000000000e+00,yes
density,YKqMi,no,3.082000000e+02,1.275000000e+03,6.400000000e+00,1.013250000e+05,0.000000000e+00,yes
density,YKqMi,no,3.132000000e+02,1.271400000e+03,6.300000000e+00,1.013250000e+05,0.000000000e+00,yes
density,YKqMi,no,3.182000000e+02,1.267800000e+03,6.300000000e+00,1.013250000e+05,0.000000000e+00,yes
density,YKqMi,no,3.232000000e+02,1.264200000e+03,6.200000000e+00,1.013250000e+05,0.000000000e+00,yes
density,nqiNA,no,2.981500000e+02,1.280000000e+03,1.000000000e+01,1.013250000e+05,0.000000000e+00,yes
density,nqiNA,no,3.031500000e+02,1.278000000e+03,1.000000000e+01,1.013250000e+05,0.000000000e+00,yes
density,nqiNA,no,3.081500000e+02,1.275000000e+03,1.000000000e+01,1.013250000e+05,0.000000000e+00,yes
density,nqiNA,no,3.131500000e+02,1.272000000e+03,1.000000000e+01,1.013250000e+05,0.000000000e+00,yes
density,nqiNA,no,3.181500000e+02,1.270000000e+03,1.000000000e+01,1.013250000e+05,0.000000000e+00,yes
density,nqiNA,no,3.231500000e+02,1.268000000e+03,1.000000000e+01,1.013250000e+05,0.000000000e+00,yes
density,nqiNA,no,3.281500000e+02,1.265000000e+03,1.000000000e+01,1.013250000e+05,0.000000000e+00,yes
density,nqiNA,no,3.331500000e+02,1.262000000e+03,1.000000000e+01,1.013250000e+05,0.000000000e+00,yes
density,nqiNA,no,3.381500000e+02,1.259000000e+03,1.000000000e+01,1.013250000e+05,0.000000000e+00,yes
density,VRqDQ,no,2.931500000e+02,1.284400000e+03,1.100000000e+00,1.000000000e+05,0.000000000e+00,yes
density,VRqDQ,no,2.981500000e+02,1.280600000e+03,1.100000000e+00,1.000000000e+05,0.000000000e+00,yes
density,VRqDQ,no,3.031500000e+02,1.276900000e+03,1.100000000e+00,1.000000000e+05,0.000000000e+00,yes
density,VRqDQ,no,3.081500000e+02,1.273100000e+03,1.100000000e+00,1.000000000e+05,0.000000000e+00,yes
density,VRqDQ,no,3.131500000e+02,1.269300000e+03,1.100000000e+00,1.000000000e+05,0.000000000e+00,yes
density,VRqDQ,no,3.181500000e+02,1.265600000e+03,1.100000000e+00,1.000000000e+05,0.000000000e+00,yes
density,VRqDQ,no,3.231500000e+02,1.261800000e+03,1.100000000e+00,1.000000000e+05,0.000000000e+00,yes
density,VRqDQ,no,3.281500000e+02,1.258000000e+03,1.100000000e+00,1.000000000e+05,0.000000000e+00,yes
density,VRqDQ,no,3.331500000e+02,1.254300000e+03,1.100000000e+00,1.000000000e+05,0.000000000e+00,yes
density,XlyPn,no,2.931500000e+02,1.286300000e+03,4.200000000e+00,9.670000000e+04,0.000000000e+00,yes
density,XlyPn,no,2.981500000e+02,1.282500000e+03,4.200000000e+00,9.670000000e+04,0.000000000e+00,yes
density,XlyPn,no,3.031500000e+02,1.278700000e+03,4.200000000e+00,9.670000000e+04,0.000000000e+00,yes
density,XlyPn,no,3.081500000e+02,1.275000000e+03,4.200000000e+00,9.670000000e+04,0.000000000e+00,yes
density,XlyPn,no,3.131500000e+02,1.271200000e+03,4.100000000e+00,9.670000000e+04,0.000000000e+00,yes
density,XlyPn,no,3.181500000e+02,1.267500000e+03,4.100000000e+00,9.670000000e+04,0.000000000e+00,yes
density,XlyPn,no,3.231500000e+02,1.263800000e+03,4.100000000e+00,9.670000000e+04,0.000000000e+00,yes
density,XlyPn,no,3.281500000e+02,1.260100000e+03,4.100000000e+00,9.670000000e+04,0.000000000e+00,yes
density,XlyPn,no,3.331500000e+02,1.256400000e+03,4.100000000e+00,9.670000000e+04,0.000000000e+00,yes
density,BfqYd,no,2.781500000e+02,1.299100000e+03,2.300000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,2.831500000e+02,1.295300000e+03,2.300000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,2.881500000e+02,1.291400000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,2.931500000e+02,1.287600000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,2.981500000e+02,1.283800000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,3.031500000e+02,1.280100000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,3.081500000e+02,1.276300000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,3.131500000e+02,1.272600000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,3.181500000e+02,1.268400000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,3.231500000e+02,1.265200000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,3.281500000e+02,1.261600000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,3.331500000e+02,1.257900000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,BfqYd,no,3.381500000e+02,1.254300000e+03,2.200000000e+00,1.010000000e+05,0.000000000e+00,yes
density,CZZni,no,2.931500000e+02,1.285900000e+03,5.300000000e+00,1.013250000e+05,0.000000000e+00,yes
density,CZZni,no,2.981500000e+02,1.282100000e+03,5.300000000e+00,1.013250000e+05,0.000000000e+00,yes
density,CZZni,no,3.031500000e+02,1.278300000e+03,5.300000000e+00,1.013250000e+05,0.000000000e+00,yes
density,CZZni,no,3.081500000e+02,1.274600000e+03,5.300000000e+00,1.013250000e+05,0.000000000e+00,yes
density,CZZni,no,3.131500000e+02,1.270800000e+03,5.300000000e+00,1.013250000e+05,0.000000000e+00,yes
density,CZZni,no,3.181500000e+02,1.267000000e+03,5.200000000e+00,1.013250000e+05,0.000000000e+00,yes
density,CZZni,no,3.231500000e+02,1.263300000e+03,5.200000000e+00,1.013250000e+05,0.000000000e+00,yes
density,CZZni,no,3.281500000e+02,1.259600000e+03,5.200000000e+00,1.013250000e+05,0.000000000e+00,yes
density,CZZni,no,3.331500000e+02,1.255900000e+03,5.200000000e+00,1.013250000e+05,0.000000000e+00,yes
density,CZZni,no,3.381500000e+02,1.252200000e+03,5.200000000e+00,1.013250000e+05,0.000000000e+00,yes
density,CZZni,no,3.431500000e+02,1.248500000e+03,5.200000000e+00,1.013250000e+05,0.000000000e+00,yes
density,iEFEO,no,2.931000000e+02,1.296000000e+03,4.000000000e+00,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,AsVxP,no,2.931500000e+02,3.830000000e-02,3.800000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,AsVxP,no,2.981500000e+02,3.170000000e-02,3.200000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,AsVxP,no,3.031500000e+02,2.660000000e-02,2.700000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,AsVxP,no,3.081500000e+02,2.260000000e-02,2.300000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,AsVxP,no,3.131500000e+02,1.940000000e-02,1.900000000e-03,1.013250000e+05,0.000000000e+00,yes
